name,variant,category,x,y,cluster
Tenali Ramakrishna regular,regular,sans-serif,-2.7760603,10.604237,0
Mr Bedfort regular,regular,handwriting,0.6159329,6.415636,4
Meera Inimai regular,regular,sans-serif,-4.089093,10.902337,0
Baloo Da regular,regular,display,-3.1147203,5.6124816,1
Kdam Thmor regular,regular,display,23.347317,13.564766,3
Cormorant Unicase 300,300,serif,-1.8924217,-0.23217866,0
Cormorant Unicase regular,regular,serif,-1.8893994,-0.15860546,3
Cormorant Unicase 500,500,serif,-1.9912814,-0.2029762,3
Cormorant Unicase 600,600,serif,-2.0387142,-0.18248993,3
Cormorant Unicase 700,700,serif,-2.097216,-0.15928863,3
Moulpali regular,regular,display,23.354158,13.571684,3
Hanalei regular,regular,display,-3.9041371,5.711635,4
Peddana regular,regular,serif,-2.2146623,-0.22836083,0
Hanalei Fill regular,regular,display,-1.3665397,6.4853854,2
Dhurjati regular,regular,sans-serif,-4.530131,6.5327473,1
Bungee Hairline regular,regular,display,-0.94536823,9.790178,0
Bahiana regular,regular,display,-1.9089776,7.1052227,4
Overpass Mono 300,300,monospace,5.800795,7.882578,0
Overpass Mono regular,regular,monospace,5.9183545,7.9050894,0
Overpass Mono 600,600,monospace,6.0579004,7.975227,1
Overpass Mono 700,700,monospace,6.1894336,8.078778,1
Bungee Outline regular,regular,display,-4.0165596,6.1777344,4
Kavivanar regular,regular,handwriting,-0.33148292,8.31268,0
Suravaram regular,regular,serif,-2.773341,0.64289314,3
BioRhyme Expanded 200,200,serif,-3.7250013,5.5874515,0
BioRhyme Expanded 300,300,serif,-3.8057735,5.5853744,0
BioRhyme Expanded regular,regular,serif,-3.867433,5.6084304,4
BioRhyme Expanded 700,700,serif,-3.9388275,5.661788,4
BioRhyme Expanded 800,800,serif,-3.977302,5.605346,4
Kumar One Outline regular,regular,display,-4.01211,5.803745,1
